Date,Open,High,Low,Close,Adj Close,Volume
2020-04-24,27.650000,27.900000,26.000000,26.750000,25.826532,529417
2020-04-27,27.500000,27.799999,26.799999,27.750000,26.792011,402882
2020-04-28,27.950001,28.799999,27.750000,28.750000,27.757488,755386
2020-04-29,29.000000,29.299999,27.000000,29.200001,28.191954,751568
2020-04-30,29.500000,30.700001,29.000000,30.400000,29.350527,797560
2020-05-04,30.799999,30.900000,29.350000,30.150000,29.109158,424804
2020-05-05,31.000000,31.850000,30.299999,31.700001,30.605648,805780
2020-05-06,31.950001,32.349998,30.500000,31.850000,30.750471,890951
2020-05-07,31.799999,32.349998,31.000000,31.700001,30.605648,1026799
2020-05-08,31.700001,32.150002,30.100000,30.400000,29.350527,1390158
2020-05-11,30.600000,31.549999,29.000000,31.500000,30.412552,982784
2020-05-12,31.500000,32.250000,30.049999,31.299999,30.219456,935309
2020-05-13,32.000000,32.099998,28.400000,30.200001,29.157431,278861
2020-05-14,29.400000,31.450001,29.400000,31.350000,30.267731,744976
2020-05-15,31.500000,32.150002,31.450001,31.700001,30.605648,756042
2020-05-18,32.150002,32.500000,31.100000,31.600000,30.509100,691045
